type,id,name,gender,person,description
way,232813866,Rue Adolphe Debienne,M,,
way,232819470,Rue Eugène Gilles,M,,
way,233415491,Rue Alphonse Helsen,M,,
way,233415820,Rue Ernest Solvay,M,,
way,233416123,Rue Gaston Wautot,M,,
way,233416532,Rue Léon Rucquoy,M,,
way,233419110,Rue Léon Mercier,M,,
way,233419111,Rue Léon Rucquoy,M,,
way,233422195,Rue Louis Hubeau et Raoul Nonweiler,M,,
way,233422221,Rue Alphonse Helsen,M,,
way,233427042,Rue Léon Rucquoy,M,,
way,233427443,Rue Auguste Sottiaux,M,,
way,233432344,Rue Auguste Sottiaux,M,,
way,234439530,Rue Joseph Scohy,M,,
way,234440099,Rue Georges Maroye,M,,
way,234444370,Rue Julien Laurent,M,,
way,234587820,Venelle Louis Charlier,M,,
way,234594139,Rue Jean Lorette,M,,
way,234797429,Place Louis Delhaize,M,,
way,234807054,Rue René Deversenne,M,,
way,234979844,Fosse Al Dièle,M,,
way,235000977,Place Jules Destrée,M,,
way,235016860,Place Jules Destrée,M,,
way,235139316,Rue Alfred Thiébaut,M,,
way,237548656,Rue Jean Poty,M,,
way,239538475,Rue Jean Lipsin,M,,
way,239582246,Rue Nestor Jonet,M,,
way,240239331,Rue Hubert Bayet,M,,
way,241942664,Rue René Deversenne,M,,
way,242833698,Rue du Roi Chevalier,M,,
way,242975976,Rue Arthur Oleffe,M,,
way,242976845,Rue Arthur Oleffe,M,,
way,243561254,Rue Augustin Berger,M,,
way,243561262,Rue Augustin Berger,M,,
way,243827297,Ruelle Sans Souci,M,,
way,244421707,Rue Emile Vandervelde,M,,
way,245191242,Avenue Albert 1er,M,,
way,245500756,Rue du Prince Evêque,M,,
way,247301322,Rue Dom Berlière,M,,
way,248327934,Rue du Beau Site,M,,
way,248348999,Rue Édouard Anseele,M,,
way,248351377,Place Léonce Mayence,M,,
way,248694169,Place Joseph Wauters,M,,
way,248696135,Avenue Pontus De Noyelles,M,,
way,248697330,Rue Léopold Jacqmain,M,,
way,248698977,Espace Raymond Payen,M,,
way,248700363,Rue Joseph Wauters,M,,
way,248701379,Rue Émile Strimelle,M,,
way,249454498,Rue Sans Nom,M,,
way,249455055,Rue du Trî Al Pîre,M,,
way,249456103,Avenue Louis Peetermans,M,,
way,249617082,Rue Léon Willocq,M,,
way,250003145,Rue Arthur Vandermeulen,M,,
way,250005840,Rue Léon Dubois,M,,
way,250203446,Rue Jules Houssière,M,,
way,251216913,Rue Joseph Bertaux,M,,
way,251217182,Place Jean Jaurès,M,,
way,251527582,Place Jean Jaurès,M,,
way,252116210,Rue Jules Destrée,M,,
way,252188558,Rue Jean Froie,M,,
way,252188576,Rue Jean Froie,M,,
way,252191870,Rue Jules Loriaux,M,,
way,254630146,Rue Léopold II,M,,
way,255244951,Rue Yvon Malevez,M,,
way,255245191,Rue Yvon Malevez,M,,
way,255813927,Boulevard Joseph Tirou,M,,
way,255816095,Place François Rucloux,M,,
way,255948989,Rue Auguste Cador,M,,
way,256473584,Rue Gustave Nalinne,M,,
way,256476548,Contrescarpe Alphonse Darville,M,,
way,256605917,Pont Roi Baudouin,M,,
way,258661401,Rue Clément Lyon,M,,
way,258663816,Rue Willy Ernst,M,,
way,258665513,Rue Jean Jaurès,M,,
way,259057740,Rue Maximilien Luce,M,,
way,259057743,Rue Maximilien Luce,M,,
way,259057776,Rue Émile Vandervelde,M,,
way,259181084,Rue Georges Tourneur,M,,
way,259254430,Rue Victor Vandekerkhove,M,,
way,259261691,Rue Célestin Hecq,M,,
way,259967249,Boulevard Joseph Tirou,M,,
way,259971788,Rue Émile Tumelaire,M,,
way,260156457,Quai Arthur Rimbaud,M,,
way,260317087,Place Louis de Brouckère,M,,
way,260320424,Place Louis de Brouckère,M,,
way,260320427,Place Louis de Brouckère,M,,
way,260320429,Place Louis de Brouckère,M,,
way,262450248,Place Emile Vandervelde,M,,
way,262637127,Rue Louis De Brouckère,M,,
way,263264922,Place Albert 1er,M,,
way,263534159,Place Albert 1er,M,,
way,264346923,Rue Paul Lambert,M,,
way,264628518,Place Victor Kimmes,M,,
way,264628801,Rue Emile Leclercq,M,,
way,264631173,Rue Victor Vandekerkhove,M,,
way,264631174,Rue Victor Vandekerkhove,M,,
way,264951180,Rue Thomas Bonehill,M,,
way,264951216,Rue Thomas Bonehill,M,,
way,264951895,Rue Carlo Bastin,M,,
way,265006377,Place Omer Musch,M,,
way,265624564,Rue Augustin Berger,M,,
way,265832370,Rue Émile Vandervelde,M,,
way,265848069,Rue Jean Jaurès,M,,
way,266911035,Rue Edmond Foulon,M,,
way,267274834,Rue Jean Hublou,M,,
way,267274835,Rue Jean Hublou,M,,
way,270684247,Rue Jean Jaurès,M,,
way,270693345,Square Georges Dehont,M,,
way,271194445,Rue François Duray,M,,
way,273845302,Rue Robert Schuman,M,,
way,273845306,Rue Jean Monnet,M,,
way,273845307,Rue Robert Schuman,M,,
way,273845309,Rue Robert Schuman,M,,
way,273845316,Rue Robert Schuman,M,,
way,273845317,Rue Robert Schuman,M,,
way,274740028,Allée Célestin Freinet,M,,
way,276819754,Rue Richard Dupierreux,M,,
way,277094539,Place Joseph Wauters,M,,
way,288509411,Rue Dom Berlière,M,,
way,292490462,Avenue Maurice Autequitte,M,,
way,292544292,Avenue Maurice Autequitte,M,,
way,292544296,Avenue Maurice Autequitte,M,,
way,292544346,Rue Hubert Bastin,M,,
way,294158268,Rue Arthur Pater,M,,
way,294432390,Rue Grégoire Soupart,M,,
way,295933223,Rue Albert 1er,M,,
way,296096682,Rue Emile Vandervelde,M,,
way,297287016,Avenue Eugène Mascaux,M,,
way,297287017,Avenue Eugène Mascaux,M,,
way,297287019,Avenue Eugène Mascaux,M,,
way,297287022,Boulevard Pierre Mayence,M,,
way,297287025,Boulevard Joseph Tirou,M,,
way,297287026,Boulevard Joseph Tirou,M,,
way,297287027,Place Albert 1er,M,,
way,297287035,Rue Francois Reconnu,M,,
way,297287037,Rue François Hubinon,M,,
way,297287057,Rue Émile Tumelaire,M,,
way,297287058,Rue Émile Tumelaire,M,,
way,297298591,Boulevard Paul Janson,M,,
way,297298592,Boulevard Paul Janson,M,,
way,297298608,Rue Jean Monnet,M,,
way,297298614,Square Jules Hiernaux,M,,
way,297298615,Square Jules Hiernaux,M,,
way,297298616,Square Jules Hiernaux,M,,
way,297298617,Square Jules Hiernaux,M,,
way,297298618,Square Jules Hiernaux,M,,
way,297668081,Place Léonce Mayence,M,,
way,297668082,Rue Jean-Baptiste Ledoux,M,,
way,297668083,Rue Louis Biernaux,M,,
way,297668084,Rue Louis Biernaux,M,,
way,297668086,Rue Victor Ernest,M,,
way,297671148,Avenue Eugène Mascaux,M,,
way,297671633,Rue Cornelis Debruyn,M,,
way,297671636,Rue Jean Ester,M,,
way,297671637,Rue Jean Ester,M,,
way,297671638,Rue Jean Jaurès,M,,
way,297671639,Rue Joseph Mesdagh,M,,
way,297671640,Rue Joseph Wauters,M,,
way,297671642,Rue Jules Destrée,M,,
way,297671643,Rue Léon Dubois,M,,
way,297671651,Rue Émile Vandervelde,M,,
way,297671657,Rue Émile Vandervelde,M,,
way,297688739,Boulevard Jacques Bertrand,M,,
way,297688740,Boulevard Jacques Bertrand,M,,
way,297688741,Boulevard Joseph Tirou,M,,
way,297688742,Boulevard Joseph Tirou,M,,
way,297688763,Rue Ville n°2,M,,
way,297691013,Rue François Léon Bruyerre,M,,
way,297691015,Rue Jules Jaumet,M,,
way,299658329,Rue Ville n°2,M,,
way,299658330,Rue Ville n°2,M,,
way,299660847,Rue Ville n°2,M,,
way,306022151,Avenue Ernest Solvay,M,,
way,310089304,Place Émile Buisset,M,,
way,312748955,Sentier Raymond Neffe,M,,
way,314697718,Rue Jules Despy,M,,
way,314699212,Rue Horace Pierard,M,,
way,315240465,Rue Arthur Oleffe,M,,
way,320552795,Quai Arthur Rimbaud,M,,
way,320556704,Place Émile Buisset,M,,
way,333326686,Rue Jean-Baptiste Faux,M,,
way,336925617,Rue Olof Palme,M,,
way,353688052,Quai Paul Verlaine,M,,
way,359194835,Rue Olof Palme,M,,
way,359194836,Quai Paul Verlaine,M,,
way,359397828,Rue Emmanuel Dumont de Chassart,M,,
way,359397987,Rue Paul Vassart,M,,
way,359400093,Avenue Henri Pétrez,M,,
way,359638045,Rue Franklin Roosevelt,M,,
way,360565361,Rue Télésphore Lemal,M,,
way,361488155,Rue Jules Destrée,M,,
way,364915286,rue Louis Scohy,M,,
way,365583667,Rue Jules Carlier,M,,
way,365585211,Rue Émile Vandervelde,M,,
way,365831167,Rue Arthur Delire,M,,
way,366374454,Rue Henry Dunant,M,,
way,366862159,Rue Raoul Vanderick,M,,
way,367321515,Place Charles Brogniez,M,,
way,367321516,Rue Oscar Buchet,M,,
way,367491419,Rue Émile Bronchain,M,,
way,367694945,Rue Jules Despy,M,,
way,367699919,Rue Joseph Parée,M,,
way,367700283,Rue Louis Delattre,M,,
way,367700844,Boulevard Salvador Allende,M,,
way,368040969,Rue Dieudonné Cambier,M,,
way,368042592,Rue Dieudonné Cambier,M,,
way,368044325,Rue Gustave Wansart,M,,
way,368044423,Rue Gustave Wansart,M,,
way,368365829,Rue Jules Destrée,M,,
way,368507817,Rue Paul Pastur,M,,
way,368508939,Rue Jean Jaures,M,,
way,370627080,Place Albert 1er,M,,
way,372441198,Ruelle Alexandre Delval,M,,
way,372600694,Rue Alphonse Helsen,M,,
way,372600695,Rue Edouard Lacroix,M,,
way,372600696,Rue Edouard Lacroix,M,,
way,376733407,Rue Pierre Paulus,M,,
way,386508865,Place Albert Ier,M,,
way,386508866,Place Albert Ier,M,,
way,397943008,Rue Winston Churchill,M,,
way,403370112,Rue Hector Gratia,M,,
way,403375389,Rue Hector Gratia,M,,
way,403375405,Rue Louis Gilles,M,,
way,404745170,Rue Francisco Ferrer,M,,
way,404745171,Rue Odon Godart,M,,
way,427566420,Rue Hector Gratia,M,,
way,427567920,Rue Hector Gratia,M,,
way,427567921,Rue Hector Gratia,M,,
way,427567922,Rue Hector Gratia,M,,
way,427567924,Rue Hector Gratia,M,,
way,427567925,Rue Hector Gratia,M,,
way,428231175,Rue Olof Palme,M,,
way,428244254,Rue Olof Palme,M,,
way,428247083,Rue Olof Palme,M,,
way,430635266,Boulevard Joseph Tirou,M,,
way,430635268,Boulevard Joseph Tirou,M,,
way,430635511,Boulevard Joseph Tirou,M,,
way,435839916,Boulevard Joseph Tirou,M,,
way,435839917,Boulevard Joseph Tirou,M,,
way,435840158,Boulevard Joseph Tirou,M,,
way,437065130,Rue du Beau Moulin,M,,
way,439495950,Rue Jules Jaumet,M,,
way,439495952,Rue Jules Jaumet,M,,
way,439495960,Rue Paul Barré,M,,
way,439495961,Rue Arthur Decoux,M,,
way,439922443,Place Albert 1er,M,,
way,440053197,Rue Adolphe Max,M,,
way,440389632,Rue Désiré Desellier,M,,
way,440844798,Rue Adolphe Max,M,,
way,440846982,Rue Henri Tillemans,M,,
way,440849414,Square Julien Dombret,M,,
way,440999093,Place Jules Destrée,M,,
way,440999094,Place Jules Destrée,M,,
way,441002712,Rue Émile Vandervelde,M,,
way,441768711,Square Julien Dombret,M,,
way,443435178,Avenue Jules Destrée,M,,
way,452876289,Rue Carlo Hénin,M,,
way,453043628,Rue Armand Bocquet,M,,
way,454903038,Avenue Jules Destrée,M,,
way,454903040,Avenue Jules Destrée,M,,
way,454903042,Avenue Jules Destrée,M,,
way,454903045,Avenue Jules Destrée,M,,
way,454903046,Avenue Jules Destrée,M,,
way,457859851,Rue Emmanuel Dumont de Chassart,M,,
way,457859852,Rue Emmanuel Dumont de Chassart,M,,
way,472986127,Rue Adolphe Max,M,,
way,472986128,Rue Adolphe Max,M,,
way,473533002,Rue Paul Pastur,M,,
way,473533003,Rue Paul Pastur,M,,
way,474357349,Boulevard Émile Devreux,M,,
way,474357350,Boulevard Émile Devreux,M,,
way,474446788,Rue Émile Tumelaire,M,,
way,474450781,Quai Paul Verlaine,M,,
way,482219434,Sentier Paul Pastur,M,,
way,482219440,Rue Edouard Baillon,M,,
way,484316843,Rue Major Raoul Housiau,M,,
way,484398038,Avenue Victor Corbier,M,,
way,500610397,Avenue Caporal Alain Debatty,M,,
way,503335594,Quai Arthur Rimbaud,M,,
way,503335596,Rue Alexandre Ansaldi,M,,
way,504752038,Rue Léon Gilles,M,,
way,512276919,Rue Omer Lison,M,,
way,529699084,Quai Paul Verlaine,M,,
way,529725317,Place Jules Destrée,M,,
way,529725346,Rue Jean Jaurès,M,,
way,542234323,Boulevard Émile Devreux,M,,
way,542234324,Boulevard Émile Devreux,M,,
way,547043950,Rue Émile Tumelaire,M,,
way,551859205,Rue François Baudaux,M,,
way,557443970,Avenue Alfred Dreyfus,M,,
way,563911478,Cité Van Laere,M,,
way,570512784,Rue Francisco Ferrer,M,,
way,575539468,Boulevard Paul Janson,M,,
way,583885200,Sentier de Beurre sans Croûte,M,,
way,589297269,Rue Robert Schuman,M,,
way,597800791,Boulevard Frans Dewandre,M,,
way,607452372,Rue Joseph Wauters,M,,
way,607452373,Rue Joseph Wauters,M,,
way,607452374,Rue Joseph Wauters,M,,
way,608639587,Rue Nestor Marin,M,,
way,608693091,Rue Hector Gratia,M,,
way,609488244,Rue Oscar Carlier,M,,
way,611479335,Rue Armand Dancart,M,,
way,611988051,Rue Grégoire Soupart,M,,
way,612510151,Cité Fernand Stilmant,M,,
way,613453507,Rue Joseph Wauters,M,,
way,613753824,Rue Joseph Daye,M,,
way,614410289,Avenue Jean Mermoz,M,,
way,614410299,Avenue Jean Mermoz,M,,
way,615144249,Rue Alphonse Planche,M,,
way,617210507,Rue George Sand,M,,
way,617397275,Clos Albert Perikel,M,,
way,617397276,Clos Albert Perikel,M,,
way,620549331,Rue Jean Jaurès,M,,
way,620868528,Rue Jules Tison,M,,
way,632472878,Rue Alfred Georges,M,,
way,643753738,Rue Émile Vandervelde,M,,
way,645698488,Rue Julien Durant,M,,
way,645701982,Rue Florian Montagne,M,,
way,645703602,Place Albert 1er,M,,
way,667744620,Rue Hector Gratia,M,,
way,667744621,Rue Hector Gratia,M,,
way,667744622,Rue Hector Gratia,M,,
way,667744623,Rue Hector Gratia,M,,
way,667744624,Rue Hector Gratia,M,,
way,667744626,Rue Hector Gratia,M,,
way,667744627,Rue Hector Gratia,M,,
way,667744628,Rue Hector Gratia,M,,
way,667744629,Rue Hector Gratia,M,,
way,678259066,Rue Emile Vandervelde,M,,
way,693974582,Rue Arthur Decoux,M,,
way,694149235,Quai Paul Verlaine,M,,
way,701178605,Rue Léo Darton,M,,
way,705939714,Rue Ernest Solvay,M,,
way,705939715,Rue Ernest Solvay,M,,
way,716745513,Rue Léon Rucquoy,M,,
way,751650157,Rue Henri Rousselle,M,,
way,751650158,Rue Henri Rousselle,M,,
way,763918101,Rue Etienne Dourlet,M,,
way,798114955,Rue Richard Dupierreux,M,,
way,798114957,Rue André Vésale,M,,
way,798114963,Rue Alfred Georges,M,,
way,798143238,Rue Émile Vandervelde,M,,
way,798143239,Rue Charles Degrange,M,,
way,807754260,Avenue Paul Pastur,M,,
way,807971614,Rue Alfred Thiébaut,M,,
way,826625289,Rue Lucien François,M,,
way,826625290,Rue Lucien François,M,,
way,826625291,Rue Lucien François,M,,
way,826625292,Rue Lucien François,M,,
way,826625295,Rue Joseph Caramin,M,,
way,826625296,Rue Joseph Caramin,M,,
way,826625299,Rue Fernand Heuveneers,M,,
way,826625312,Rue Jules Coppée,M,,
way,829804746,Cité Victor Jacmin,M,,
way,838059611,Place Albert 1er,M,,
way,839047922,Rue Modeste Cornil,M,,
way,839049484,Place Albert 1er,M,,
way,839068063,Rue François Léon Bruyerre,M,,
way,839333276,Rue Paul Pastur,M,,
way,839335977,Avenue Franklin Roosevelt,M,,
way,839563390,Rue Henry Belyn,M,,
way,844424515,Rue Emile Vandervelde,M,,
way,844424516,Rue des Bas Trieux,M,,
way,844864599,Rue Philippe Monnoyer,M,,
way,844868443,Rue Paul Janson,M,,
way,844868444,Rue Jules Tison,M,,
way,844868445,Rue Paul Hulin,M,,
way,844868447,Rue Baudouin 1er,M,,
way,845199028,Avenue Paul Pastur,M,,
way,845200821,Avenue Paul Pastur,M,,
way,845200822,Avenue Paul Pastur,M,,
way,845207366,Avenue Paul Pastur,M,,
way,845429620,Place Jules Destrée,M,,
way,845429621,Place Jules Destrée,M,,
way,845429623,Place Jules Destrée,M,,
way,845475099,Boulevard Jacques Bertrand,M,,
way,845475101,Boulevard Jacques Bertrand,M,,
way,845524756,Avenue Paul Pastur,M,,
way,845532018,Rue Jules Destrée,M,,
way,845533079,Rue Jules Destrée,M,,
way,845533084,Rue Henry Chapel,M,,
way,845533088,Rue Jules Destrée,M,,
way,845533091,Rue Jules Destrée,M,,
way,845533501,Avenue Paul Pastur,M,,
way,845544715,Avenue Paul Pastur,M,,
way,845556257,Rue Olof Palme,M,,
way,845569197,Boulevard Paul Janson,M,,
way,845569203,Boulevard Paul Janson,M,,
way,845569747,Boulevard Paul Janson,M,,
way,845569748,Boulevard Paul Janson,M,,
way,845637866,Avenue Edmond Leburton,M,,
way,845637867,Avenue Edmond Leburton,M,,
way,845798125,Boulevard Paul Janson,M,,
way,845798126,Boulevard Paul Janson,M,,
way,845798127,Boulevard Paul Janson,M,,
way,845798128,Boulevard Paul Janson,M,,
way,845798129,Boulevard Paul Janson,M,,
way,845800508,Boulevard Paul Janson,M,,
way,845845016,Rue Adolphe Rectem,M,,
way,845848039,Rue Joseph Lhoir,M,,
way,846716075,Avenue Paul Pastur,M,,
way,846716076,Avenue Paul Pastur,M,,
way,847801398,Rue des Bas Trieux,M,,
way,847801399,Rue Émile Vandervelde,M,,
way,848178440,Rue Olof Palme,M,,
way,848185940,Rue Olof Palme,M,,
way,848557158,Avenue Eugène Mascaux,M,,
way,848995725,Avenue Eugène Mascaux,M,,
way,849025289,Avenue Marius Meurée,M,,
way,849026749,Rue Charles Ernest,M,,
way,849031430,Avenue Marius Meurée,M,,
way,849566922,Avenue Marius Meurée,M,,
way,849573208,Pont Olof Palme,M,,
way,849584803,Cité Hector Pouleur,M,,
way,854575941,Rue Emile Vandervelde,M,,
way,854593034,Rue Georges Clémenceau,M,,
way,859089169,Boulevard Joseph Tirou,M,,
way,877959441,Place Albert 1er,M,,
way,892649974,Rue André Genard,M,,
way,892649976,Rue Fernand Heuveneers,M,,
way,892657928,Rue Gaston Leblon,M,,
way,893962890,Rue Franz Durieux,M,,
way,893962905,Rue Albert Ier,M,,
way,896475847,Avenue Victor Corbier,M,,
way,904308304,Boulevard Gustave Roullier,M,,
way,909953553,Rue François Bovesse,M,,
way,927094085,Rue Willy Ernst,M,,
way,927563104,Rue Willy Ernst,M,,
way,938098799,Place Hubert Moulin,M,,
way,940034933,Rue Odon Godart,M,,
way,941365374,Rue Lucien François,M,,
way,941366009,Avenue Albert 1er,M,,
way,941366010,Rue Fernand Bernard,M,,
way,941855521,Rue Louis Gilles,M,,
way,947703726,Rue Marcel Creusiaux,M,,
way,952072516,Place Albert 1er,M,,
way,952082090,Avenue Paul Pastur,M,,
way,952082095,Avenue Paul Pastur,M,,
way,952082096,Avenue Paul Pastur,M,,
way,952082097,Avenue Paul Pastur,M,,
way,952082098,Avenue Paul Pastur,M,,
way,952126935,Boulevard Joseph Tirou,M,,
way,952126937,Boulevard Pierre Mayence,M,,
way,952126940,Boulevard Paul Janson,M,,
way,952126948,Boulevard Jacques Bertrand,M,,
way,952774222,Avenue Marius Meurée,M,,
way,952774223,Avenue Marius Meurée,M,,
way,952774224,Avenue Marius Meurée,M,,
way,952774226,Avenue Marius Meurée,M,,
way,952774227,Avenue Marius Meurée,M,,
way,952774228,Avenue Marius Meurée,M,,
way,952781921,Avenue Eugène Mascaux,M,,
way,952781922,Avenue Eugène Mascaux,M,,
way,952781924,Avenue Eugène Mascaux,M,,
way,952781925,Avenue Eugène Mascaux,M,,
way,952781926,Avenue Eugène Mascaux,M,,
way,953077768,Rue Jean Ligny,M,,
way,953077769,Rue François Duray,M,,
way,953105782,Pont Olof Palme,M,,
way,953105783,Pont Olof Palme,M,,
way,953106800,Rue Olof Palme,M,,
way,953107417,Rue Olof Palme,M,,
way,953107418,Rue Olof Palme,M,,
way,953464181,Rue Jean Duvieusart,M,,
way,957184620,Rue Alphonse Planche,M,,
way,971339412,Rue Louis Empain,M,,
way,971339413,Rue Louis Empain,M,,
way,977087923,Rue Winston Churchill,M,,
way,977922221,Avenue Caporal Alain Debatty,M,,
way,978084212,Rue Auguste Delvaux,M,,
way,978084213,Rue Auguste Delvaux,M,,
way,978084215,Rue Jules Coppée,M,,
way,978084216,Rue Jules Coppée,M,,
way,978104848,Boulevard Paul Janson,M,,
way,990854953,Rue Nestor Bal,M,,
way,990854954,Avenue Paul Pastur,M,,
way,990854955,Avenue Paul Pastur,M,,
way,990854961,Rue Napoléon Lejong,M,,
way,990854963,Avenue Paul Pastur,M,,
way,990854964,Avenue Paul Pastur,M,,
way,1017962456,Rue Alexandre Gouverneur,M,,
way,1019063214,Rue Émile Maufort,M,,
way,1019063219,Rue Joseph Wauters,M,,
way,1019063232,Place Jules Destrée,M,,
way,1019063233,Place Jules Destrée,M,,
way,1019063251,Rue Casimir Lambert,M,,
way,1019104616,Place Louis Delhaize,M,,
way,1019104617,Place Louis Delhaize,M,,
way,1019104622,Rue Paul Pastur,M,,
way,1019380625,Rue Ville n°2,M,,
way,1019380626,Rue Ville n°2,M,,
way,1019380627,Rue Ville n°2,M,,
way,1019380628,Rue Ville n°2,M,,
way,1019380629,Rue Ville n°2,M,,
way,1019380630,Rue Ville n°2,M,,
way,1019397040,Avenue Caporal Alain Debatty,M,,
way,1019397041,Avenue Caporal Alain Debatty,M,,
way,1019397042,Avenue Caporal Alain Debatty,M,,
way,1019402719,Rue Louis Lambert,M,,
way,1019671593,Avenue Paul Pastur,M,,
way,1019999959,Rue Arthur Gailly,M,,
way,1020506643,Rue Alfred Nobel,M,,
way,1021164570,Rue Arthur Dubois,M,,
way,1021164573,Place Albert 1er,M,,
way,1021164579,Rue Auguste Frison,M,,
way,1021164588,Place Jules Francq,M,,
way,1021164589,Rue Émile Vandervelde,M,,
way,1023261882,Rue Georges Tourneur,M,,
way,1023261884,Rue Georges Tourneur,M,,
way,1023261885,Rue Georges Tourneur,M,,
way,1023261886,Rue Georges Tourneur,M,,
way,1023261887,Rue Georges Tourneur,M,,
way,1025144006,Rue François Duray,M,,
way,1025144007,Rue François Duray,M,,
way,1025144008,Rue Jean-Baptiste Vanpetegem,M,,
way,1026777314,Rue Edouard Lacroix,M,,
way,1026777318,Rue Léon Rucquoy,M,,
way,1028613797,Rue Edmond Aubry,M,,
way,1028613804,Rue François Givron,M,,
way,1028613806,Rue Henri Loriaux,M,,
way,1028613808,Rue Eugène Gilles,M,,
way,1028613809,Rue Jules Hoebeke,M,,
way,1028630557,Rue Edmond Aubry,M,,
way,1029319673,Rue Arthur Decoux,M,,
way,1029320989,Rue François Léon Bruyerre,M,,
way,1031967949,Avenue Alexander Fleming,M,,
way,1031975697,Avenue Jean Mermoz,M,,
way,1031975703,Avenue Georges Lemaître,M,,
way,1032830468,Rue Alfred Thiébaut,M,,
way,1035738829,Avenue Paul Pastur,M,,
way,1037093493,Rue Dieudonné Cambier,M,,
way,1037093494,Rue Augustin Berger,M,,
way,1037093495,Place Hubert Moulin,M,,
way,1037093496,Place Hubert Moulin,M,,
way,1037305679,Rue Auguste Scohy,M,,
way,1037305681,Rue Jules Destrée,M,,
way,1037305685,Rue Carlo Hénin,M,,
way,1037312259,Place Jules Destrée,M,,
way,1038705903,Rue Jules Destrée,M,,
way,1038995726,Rue Joseph Fourneaux,M,,
way,1039517031,Rue Georges Tourneur,M,,
way,1039517034,Rue Joseph Lambillotte,M,,
way,1040455472,Place Omer Musch,M,,
way,1040770009,Rue Émile Vandervelde,M,,
way,1040889185,Rue Alphonse Helsen,M,,
way,1040893587,Rue Herbert Hoover,M,,
way,1040893588,Rue Alphonse Helsen,M,,
way,1040897754,Rue Gaston Wautot,M,,
way,1040899443,Avenue Emile Stassart,M,,
way,1040899444,Rue Léon Mercier,M,,
way,1046767377,Rue Alfred Lombard,M,,
way,1049362103,Rue Léopold II,M,,
way,1052004211,Rue Charles Lindberg,M,,
way,1063289765,Rue Georges Maroye,M,,
way,1063629423,Avenue Caporal Alain Debatty,M,,
way,1063629430,Avenue Caporal Alain Debatty,M,,
way,1063629431,Avenue Caporal Alain Debatty,M,,
way,1063629432,Avenue Caporal Alain Debatty,M,,
way,1063629433,Avenue Caporal Alain Debatty,M,,
way,1063631905,Avenue Caporal Alain Debatty,M,,
way,1063637396,Rue Philippe Monnoyer,M,,
way,1065080912,Rue Olof Palme,M,,
way,1084052913,Avenue Alexander Fleming,M,,
way,1090795904,Place Charles II,M,,
way,1092895745,Place Albert Premier,M,,
way,1092895746,Place Albert Premier,M,,
way,1094967694,Boulevard Joseph Tirou,M,,
way,1115948482,Rue Max Lambert,M,,
way,1118303502,Rue Émile Vandervelde,M,,
way,1118303503,Rue Fernand Stilmant,M,,
way,1128282204,Rue Jean Jaurès,M,,
way,1128468100,Rue Ali Autome,M,,
way,1130875596,Rue Léopold Wautiez,M,,
way,1134467212,Square Jules Hiernaux,M,,
way,1134842455,Boulevard Paul Janson,M,,
way,1137274898,Rue Jean Monnet,M,,
way,1154554548,Rue Léopold Tombelle,M,,
way,1154554549,Rue Alfred Leroy,M,,
way,1154554550,Rue Alfred Leroy,M,,
way,1164844251,Rue Jules Lafontaine,M,,
way,1164844257,Rue Jules Lafontaine,M,,
way,1164868795,Rue Joseph Parée,M,,
way,1164868797,Rue Joseph Parée,M,,
way,1164872357,Rue Louis Delattre,M,,
way,1164872358,Rue Louis Delattre,M,,
way,1164872359,Rue Louis Delattre,M,,
